,Feed Flow to DB,Reboiler o/l Temp,Column top Temp,Reboiling steam flow,Reflux flow,Column Top pressure,Column bottom temp,Control tay temp,C4H6 in DB bottom,C4H8 in DB bottom
Date /Time ,1145FIC1101,1150TI1107,1150TI1202,1150FIC1101,1150FIC1202,1150PIC1101,1150TI1105,1150TIC1101,1150AI14011F,1150AI14011G
,TPH,øC,øC,TPH,TPH,kg/cmýg,øC,øC,Wt%,Wt%
2023-06-22 20:00:00.000,86.50137839,38.65893005,102.2732378,21.03851319,98.26870408,4.529149917,101.5108285,59.00553779,0.293945746,1.331556723
2023-06-22 21:00:00.000,87.08925282,38.21986621,102.1222111,21.30233304,98.36139874,4.547310975,101.2973974,59.00688457,0.315825314,1.224403528
2023-06-22 22:00:00.000,89.07556007,37.88857928,103.0589207,21.55752223,98.62541089,4.583047134,102.3893397,59.70323712,0.327313921,1.206652897
2023-06-22 23:00:00.000,87.32899638,37.58805931,102.8527243,21.23784845,98.80277591,4.598745515,102.0641436,59.38676522,0.294061465,1.180624965
2023-06-23 00:00:00.000,90.35743117,37.36076815,102.6373064,21.5817206,98.93103275,4.61853498,101.8479804,59.85075274,0.190430815,1.227364835
2023-06-23 01:00:00.000,84.49144745,37.16001117,102.8946272,20.8463087,99.10858305,4.576984654,102.1658929,59.06517783,0.248384849,1.248336139
2023-06-23 02:00:00.000,88.50063596,37.02084346,102.1392236,21.48449794,99.20155233,4.584070522,101.3155982,59.57539784,0.252687855,1.214655246
2023-06-23 03:00:00.000,86.00071014,36.95491234,102.7241807,21.18607796,99.16374586,4.549899934,101.9318701,59.19203115,0.332553046,1.30725878
2023-06-23 04:00:00.000,87.24714166,36.90037116,103.0464859,21.14737852,99.39908856,4.535314713,102.3333179,59.37079945,0.319850749,1.184432682
2023-06-23 05:00:00.000,85.84388044,36.80828159,103.5736691,20.76642811,99.52101109,4.547578707,102.9057109,59.42373552,0.298873316,1.040474936
2023-06-23 06:00:00.000,89.13392783,36.67218374,103.250904,20.6993585,99.38586102,4.562660879,102.6568583,59.5426091,0.158613034,0.923888305
2023-06-23 07:00:00.000,84.93348651,36.43284966,103.1264923,20.51065793,99.76012872,4.583657473,102.3455575,59.39994301,0.108145113,1.259343312
2023-06-23 08:00:00.000,88.49229265,36.18110945,101.2001836,21.03685342,99.75686562,4.562469516,100.3982368,58.93763171,1.41525E-06,1.354947792
2023-06-23 09:00:00.000,87.3395154,36.17018983,101.2959678,21.46052107,100.0667823,4.554201559,100.4220135,58.98285631,1.41525E-06,1.213497585
2023-06-23 10:00:00.000,90.48612078,36.6078414,102.2723682,21.90432612,100.2772021,4.535418579,101.6397632,59.33497646,0.126601138,0.60083674
2023-06-23 11:00:00.000,90.76442513,37.36400436,103.3973825,22.02919291,99.99966526,4.539983861,102.8694309,59.9002285,0.115160432,0.632033233
2023-06-23 12:00:00.000,81.47806298,37.89193299,103.5248761,21.01490861,98.02961354,4.53369643,102.7889966,59.23560997,0.533264175,0.917033461
2023-06-23 13:00:00.000,88.40476164,38.362213,103.943827,21.57156786,99.233216,4.670483207,103.2822745,60.6798298,1.01337E-06,0.325047573
2023-06-23 14:00:00.000,87.35181927,38.75322381,102.6571732,21.20719975,99.39711082,4.651546093,101.849459,60.35097472,1.01337E-06,7.01416E-05
2023-06-23 15:00:00.000,86.7339852,39.23746429,103.0142822,21.0646488,99.48451005,4.647915092,102.1364488,60.47322416,1.01337E-06,0.201763156
2023-06-23 16:00:00.000,88.02761681,39.33064588,102.5723214,20.89294871,99.79730276,4.619434064,101.7468631,60.27587419,1.01337E-06,0.196698522
2023-06-23 17:00:00.000,85.03136798,39.44629798,102.8025971,20.69200621,99.83420015,4.5942508,101.8991375,60.13253862,1.01337E-06,0.420840576
2023-06-23 18:00:00.000,84.36916694,39.51292334,103.1816871,20.51222736,99.97595206,4.637700687,102.3175442,60.31765814,0.193752277,0.227672413
2023-06-23 19:00:00.000,85.63833347,39.28129381,102.7545109,21.5860254,99.98599435,4.75175353,101.8288083,60.97954968,0.157140914,0.15534441
2023-06-23 20:00:00.000,93.00346809,38.75419139,103.3684745,20.6970662,99.70397299,4.663358613,103.2647972,61.37739048,0.241269577,1.336862181
2023-06-23 21:00:00.000,84.08892772,38.26417749,102.1958437,20.54297557,99.17571187,4.629543797,101.3016764,59.75072425,0.168621181,1.433505952
2023-06-23 22:00:00.000,86.26788393,37.87749751,102.839362,20.56112198,99.85217859,4.651407942,101.9733356,60.03710398,0.119491761,1.361987024
2023-06-23 23:00:00.000,87.36666222,37.52401726,102.3123695,20.89486334,99.93297824,4.655677749,101.3566516,59.99974733,0.071713269,1.526990377
2023-06-24 00:00:00.000,86.19111323,37.1748566,102.9884655,20.63292049,100.0212236,4.651447289,102.1117744,60.02352833,0.101756328,1.544949547
2023-06-24 01:00:00.000,87.20277692,36.88825724,102.5541694,20.68982115,99.98148183,4.642264659,101.6625528,60.35897698,0.106644775,1.465226296
2023-06-24 02:00:00.000,86.11308293,36.64930847,102.8470453,20.54941059,100.0154738,4.631592689,101.9426952,60.36720933,0.098338635,1.537641558
2023-06-24 03:00:00.000,86.79919656,36.43244261,102.3406925,20.61218421,99.94784795,4.623002625,101.4589343,60.15808287,0.09794682,1.469734806
2023-06-24 04:00:00.000,86.31055582,36.24538156,102.4915377,20.59671691,99.99687677,4.616730404,101.6211508,60.12123369,2.06787E-05,1.528767632
2023-06-24 05:00:00.000,87.33367203,36.03873945,102.6129551,20.71458289,99.98292286,4.616666402,101.7478122,60.26853007,0.025344809,1.509301768
2023-06-24 06:00:00.000,86.45307897,35.82626738,102.0145823,20.71646219,100.0290461,4.592164497,101.1378843,59.98263676,0.077791896,1.487808295
2023-06-24 07:00:00.000,86.55348128,35.65665802,102.1480626,20.92740797,99.99015748,4.587098863,101.2777937,60.0779387,1.6861E-07,1.51357642
2023-06-24 08:00:00.000,86.25809569,35.74430594,102.8293937,20.8546277,100.0009299,4.594223268,102.0018896,60.34135249,1.6861E-07,1.390960285
2023-06-24 09:00:00.000,85.65386776,36.40802837,102.6740451,20.80711457,100.0124692,4.579114011,101.8047734,60.1425086,0.088863021,1.397312188
2023-06-24 10:00:00.000,86.00319516,37.36095223,103.3783027,20.47268932,100.0149198,4.591500974,102.6225802,60.26899069,0.124775081,1.321946298
2023-06-24 11:00:00.000,83.19107143,38.05639093,102.3749578,20.37169568,99.99257953,4.565362983,101.5632023,59.52757966,0.321869521,1.221680417
2023-06-24 12:00:00.000,81.30054249,38.40114135,103.1135791,20.36630973,100.0267137,4.646902422,102.1662376,59.94657279,0.335697547,1.361954459
2023-06-24 13:00:00.000,80.28173015,38.55500825,103.4060367,20.19662007,99.99732954,4.648328829,102.422972,59.82118191,0.332268565,1.416246153
2023-06-24 14:00:00.000,87.66699259,38.80736244,102.2226863,20.74387801,99.57732081,4.575111311,101.3517672,59.65429346,0.312543718,1.407366854
2023-06-24 15:00:00.000,76.66350822,39.07086534,103.859738,19.48856892,95.37285034,4.353714191,102.8670001,58.22111218,0.215326568,1.59650826
2023-06-24 16:00:00.000,80.13136068,39.23799514,104.8702614,19.61622064,93.74168557,4.30949263,103.9683094,58.72370425,0.262400814,1.030536301
2023-06-24 17:00:00.000,87.8802553,39.34188606,105.1849779,19.71267796,92.22113275,4.358724231,104.3591408,60.10945274,0.252457876,0.858040367
2023-06-24 18:00:00.000,86.05908146,39.32386514,104.9188016,19.6817834,92.02699729,4.392859019,104.0813283,60.52043907,0.275933864,0.924561173
2023-06-24 19:00:00.000,87.21463045,38.91991088,104.9733227,19.72175652,92.1600061,4.441086512,104.1888473,60.76709912,0.202675753,0.918654432
2023-06-24 20:00:00.000,85.45760824,38.32249155,104.7739557,19.58356497,92.05262823,4.437548209,103.9754126,60.27173313,0.198442581,0.874644032
2023-06-24 21:00:00.000,87.76711333,37.75459758,104.0988276,19.71604558,92.22401324,4.459761467,103.0979328,60.19109342,0.280047406,0.895946765
2023-06-24 22:00:00.000,89.73824374,37.26306361,104.5064837,19.74954687,92.33635593,4.467958828,103.591714,60.89145775,0.763496803,0.336100552
2023-06-24 23:00:00.000,89.09384509,36.83122981,104.3791858,19.58814036,92.39221697,4.467348259,103.5150686,60.30580755,1.164591549,0.497940781
2023-06-25 00:00:00.000,90.2776111,36.42823066,103.5198471,19.73878157,92.56897181,4.481670718,102.6789623,60.22561847,0.7026219,0.741816855
2023-06-25 01:00:00.000,98.87161723,36.0095404,102.3508834,20.55386715,92.69273901,4.53656388,101.7871076,61.01553449,1.286000785,0.771399541
2023-06-25 02:00:00.000,91.54697087,35.52947074,103.4090163,20.09713311,92.48379995,4.504977139,102.6042521,60.50062495,0.091133912,1.536718101
2023-06-25 03:00:00.000,91.69216504,35.18239684,103.4196828,19.92477968,92.80443534,4.505183254,102.6496067,60.17879316,2.73254E-05,1.264684023
2023-06-25 04:00:00.000,92.27462002,34.46351775,102.3951241,20.45189166,92.76874567,4.46977172,101.4109009,60.06589501,0.125629637,0.792573942
2023-06-25 05:00:00.000,91.17729048,32.37504823,104.4704453,21.31163868,92.54797009,4.368821484,103.8007698,60.22223794,2.50053E-07,0.608370181
2023-06-25 06:00:00.000,81.45892937,30.64653593,106.2210113,20.15369086,92.12986138,4.290859115,105.5060187,59.46174332,2.50053E-07,1.0972588
2023-06-25 07:00:00.000,86.62982392,29.71262512,104.7993072,20.18102461,91.98546143,4.247256485,103.9704914,58.82152002,0.821382507,0.247913552
2023-06-25 08:00:00.000,86.15727387,29.10637685,104.9025168,19.97052495,92.02735086,4.2225208,104.0423167,59.28365633,0.496819106,0.212631107
2023-06-25 09:00:00.000,87.12639932,28.92630513,104.5669208,20.0575413,91.99609704,4.241380703,103.7419311,59.20567283,2.10114E-06,0.638415121
2023-06-25 10:00:00.000,86.47226348,28.73470126,104.8030211,19.95274437,91.97189754,4.228306132,104.0708604,59.33841957,2.10114E-06,0.867687093
2023-06-25 11:00:00.000,80.38146861,28.30261704,103.9736533,19.79697837,92.05825622,4.158685852,103.071622,57.87510303,2.10114E-06,0.813231929
2023-06-25 12:00:00.000,76.9452788,27.258507,104.6044803,19.41495046,91.99551291,4.06903133,103.8436498,57.86192616,2.10114E-06,0.810918627
2023-06-25 13:00:00.000,77.17241888,26.86440763,104.4377227,19.41508544,91.95352544,4.072147362,103.6622861,57.33284917,2.10114E-06,0.659543971
2023-06-25 14:00:00.000,77.0649693,27.44082421,104.2877891,19.43928883,91.9622562,4.087876368,103.5613724,57.48715427,2.10114E-06,0.551943985
2023-06-25 15:00:00.000,90.73719839,28.79496739,104.1884389,20.42804771,91.86942893,4.206354953,103.6540949,58.7124395,2.10114E-06,0.617130713
